created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-11-27T13:03:02Z,1596852097710186500,1596852097710186497,'Been to this party too many times': Rick Wilson predicts GOP will nominate Donald Trump in 2024 via AlterNet https://t.co/twy5TPZEnU,FALSE,133,,,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,2,FALSE,FALSE,FALSE,en,NA,NA,,'Been to this party too many times': Rick Wilson predicts GOP will nominate Donald Trump in 2024 via AlterNet https://t.co/twy5TPZEnU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:59:48Z,1596851283419271200,1596851283419271168,"@RealTBONEHusker Fellow Patriots: Trump 2024. He has unfinished business. He gave over 7 years of his life dealing with daily torment for the purpose of Making America Great Again for We The People. Now, We The People owe Donald Trump the chance to seek retribution against all his lawless foes!",FALSE,295,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1596573496959996e3,1596573496959995906,512677279,512677279,RealTBONEHusker,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"@RealTBONEHusker Fellow Patriots: Trump 2024. He has unfinished business. He gave over 7 years of his life dealing with daily torment for the purpose of Making America Great Again for We The People. Now, We The People owe Donald Trump the chance to seek retribution against all his lawless foes!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:58:12Z,1596850881043271700,1596850881043271681,"Nick Fuentes Turns on Donald Trump, Calls for New 2024 Candidate https://t.co/wLQthgyyW7",FALSE,88,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Nick Fuentes Turns on Donald Trump, Calls for New 2024 Candidate https://t.co/wLQthgyyW7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:57:32Z,1596850710502858800,1596850710502858752,"Yet to condemn Donald Trump for hosting antisemites Kanye West &amp; Nick Fuentes: All his potential 2024 GOP challengers, all of whom recently called for a need to turn the page &amp; adopt a more welcoming narrative moving forward (while failing to mention him) https://t.co/jI8GzvDOwd",FALSE,287,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,2,FALSE,FALSE,FALSE,en,NA,NA,,"Yet to condemn Donald Trump for hosting antisemites Kanye West &amp; Nick Fuentes: All his potential 2024 GOP challengers, all of whom recently called for a need to turn the page &amp; adopt a more welcoming narrative moving forward (while failing to mention him) https://t.co/jI8GzvDOwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:54:50Z,1596850033089212400,1596850033089212416,"Fellow Patriots: Trump 2024. He has unfinished business. He gave over 7 years of his life dealing with daily torment for the purpose of Making America Great Again for We The People. Now, We The People owe Donald Trump the chance to seek retribution against all his lawless foes!",FALSE,278,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"Fellow Patriots: Trump 2024. He has unfinished business. He gave over 7 years of his life dealing with daily torment for the purpose of Making America Great Again for We The People. Now, We The People owe Donald Trump the chance to seek retribution against all his lawless foes!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:53:28Z,1596849687218176e3,1596849687218176001,"Some rumination on Corruption and Donald Trump:  My latest, featured article on American Greatness: https://t.co/EKdVVsrDjN",FALSE,123,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Some rumination on Corruption and Donald Trump:  My latest, featured article on American Greatness: https://t.co/EKdVVsrDjN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:50:19Z,159684889426398e4,1596848894263980034,Nick Fuentes Calls for New 2024 Candidate. Fuentes has turned on Donald Trump just days after attending dinner with Trump at his Mar-a-Lago resort.(Newsweek)&amp; if you believe he has turned on him I still have that water front lot in the Sahara for sale!,FALSE,256,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,2,FALSE,FALSE,NA,en,NA,NA,,Nick Fuentes Calls for New 2024 Candidate. Fuentes has turned on Donald Trump just days after attending dinner with Trump at his Mar-a-Lago resort.(Newsweek)&amp; if you believe he has turned on him I still have that water front lot in the Sahara for sale!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:48:00Z,1596848314472812500,1596848314472812544,"Thimmks he can “Slide” into Potus vs earn it !!!! TYPICAL 
@MariaBartiromo @WashTimes @latimes @HARRISFAULKNER @GovRonDeSantis 

Newsom Pledges Not To Run In 2024 Even If Biden Doesn’t https://t.co/1H07V5JVfy via @dailycaller",FALSE,225,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Thimmks he can “Slide” into Potus vs earn it !!!! TYPICAL 
@MariaBartiromo @WashTimes @latimes @HARRISFAULKNER @GovRonDeSantis 

Newsom Pledges Not To Run In 2024 Even If Biden Doesn’t https://t.co/1H07V5JVfy via @dailycaller",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:47:19Z,1596848141692805e3,1596848141692805122,Many of Donald Trump's legal problems are coming to an end as he launches his 3rd presidential run — but the biggest risks remain https://t.co/OMOblCxS5g #interesting,FALSE,166,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,Many of Donald Trump's legal problems are coming to an end as he launches his 3rd presidential run — but the biggest risks remain https://t.co/OMOblCxS5g #interesting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:45:16Z,1596847626237800400,1596847626237800448,"Nick Fuentes Turns on Donald Trump, Calls for New 2024 Candidate

https://t.co/DiJII2A7Ls",FALSE,89,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Nick Fuentes Turns on Donald Trump, Calls for New 2024 Candidate

https://t.co/DiJII2A7Ls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:34:19Z,1596844870961725400,1596844870961725441,"Nick Fuentes Turns on Donald Trump, Calls for New 2024 Candidate https://t.co/bTOPiTzrzN",FALSE,88,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Nick Fuentes Turns on Donald Trump, Calls for New 2024 Candidate https://t.co/bTOPiTzrzN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:30:40Z,1596843951704756200,1596843951704756231,"'It stinks of stupidity or ignorance... This is going to blow up in his face,'

Says Yigal Marcus of Republicans Overseas Israel about Donald Trump's meeting with Nick Fuentes, and adds voters will remember this incident at the ballot box in 2024

#ZoomIn | @davidmatlin https://t.co/blWrAFkXu3",FALSE,270,,,"<a href=""http://wildmoka.com"" rel=""nofollow"">Wildmoka</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,0,FALSE,FALSE,FALSE,en,NA,NA,,"'It stinks of stupidity or ignorance... This is going to blow up in his face,'

Says Yigal Marcus of Republicans Overseas Israel about Donald Trump's meeting with Nick Fuentes, and adds voters will remember this incident at the ballot box in 2024

#ZoomIn | @davidmatlin https://t.co/blWrAFkXu3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:25:37Z,1596842678246932500,1596842678246932482,"Ron DeSantis supports Donald Trump's 2024 re-election, otherwise, he would of declared his campaign by now.",FALSE,107,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"Ron DeSantis supports Donald Trump's 2024 re-election, otherwise, he would of declared his campaign by now.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:23:57Z,1596842260611465200,1596842260611465218,@GOP message to the GOP.. keeping it real Donald J Trump will not win a 2024 election you know it in America knows it..,FALSE,119,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,11134252,11134252,GOP,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@GOP message to the GOP.. keeping it real Donald J Trump will not win a 2024 election you know it in America knows it..,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:23:51Z,1596842234908856300,1596842234908856320,President Donald J Trump will MAGA 2024 ✨🥂✨,FALSE,43,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1596842225975332900,1596842225975332864,1595090040329277400,1595090040329277441,FreeAsAnEagle14,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,President Donald J Trump will MAGA 2024 ✨🥂✨,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:18:23Z,1596840858539942e3,1596840858539941888,Business Insider - Many of Donald Trump's legal problems are coming to an end as he launches his 3rd presidential run — but the biggest risks remain https://t.co/npEAk6Yexk https://t.co/fNDiuhTFtc,FALSE,172,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,Business Insider - Many of Donald Trump's legal problems are coming to an end as he launches his 3rd presidential run — but the biggest risks remain https://t.co/npEAk6Yexk https://t.co/fNDiuhTFtc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:18:19Z,1596840841041285e3,1596840841041285121,Many of Donald Trump's legal problems are coming to an end as he launches his 3rd presidential run — but the biggest risks remain https://t.co/U1KXMqh3Ye,FALSE,153,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,Many of Donald Trump's legal problems are coming to an end as he launches his 3rd presidential run — but the biggest risks remain https://t.co/U1KXMqh3Ye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:18:14Z,1596840822980608e3,1596840822980608000,Many of Donald Trump's legal problems are coming to an end as he launches his 3rd presidential run — but the biggest risks remain https://t.co/jUBkf2iKG3,FALSE,153,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,Many of Donald Trump's legal problems are coming to an end as he launches his 3rd presidential run — but the biggest risks remain https://t.co/jUBkf2iKG3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:14:15Z,1596839821011726300,1596839821011726341,#News #Politics Many of Donald Trump's legal problems are coming to an end as he launches his 3rd presidential run — but the biggest risks remain https://t.co/XLqecjsSWx,FALSE,169,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,#News #Politics Many of Donald Trump's legal problems are coming to an end as he launches his 3rd presidential run — but the biggest risks remain https://t.co/XLqecjsSWx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:12:12Z,1596839303648247800,1596839303648247808,"Nick Fuentes Turns on Donald Trump, Calls for New 2024 Candidate https://t.co/tOdHwwEwQg",FALSE,88,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,FALSE,FALSE,en,NA,NA,,"Nick Fuentes Turns on Donald Trump, Calls for New 2024 Candidate https://t.co/tOdHwwEwQg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:10:36Z,1596838902228451300,1596838902228451328,"Donald Trump announces candidacy for US President in 2024 – DW – November 16, 2022 #breakingnews https://t.co/qlnNzMUfsc",FALSE,120,,,"<a href=""https://rssmasher.tech"" rel=""nofollow"">RSS Masher - Dev</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Donald Trump announces candidacy for US President in 2024 – DW – November 16, 2022 #breakingnews https://t.co/qlnNzMUfsc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:08:07Z,1596838277411401700,1596838277411401730,A Christian petition against Donald Trump's 2024 bid has amassed thousands of signatures https://t.co/QlugIKLQzj via @businessinsider,FALSE,133,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,A Christian petition against Donald Trump's 2024 bid has amassed thousands of signatures https://t.co/QlugIKLQzj via @businessinsider,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:07:18Z,1.5968380718651679e+18,1596838071865167872,"Many of Donald Trump's legal problems are coming to an end as he launches his 3rd presidential run — but the biggest risks remain
https://t.co/6Rz9dgpSFN #trumpcrimefamily #donaldtrump #trump",FALSE,191,,,"<a href=""http://localhost.cin"" rel=""nofollow"">MagaCancer</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Many of Donald Trump's legal problems are coming to an end as he launches his 3rd presidential run — but the biggest risks remain
https://t.co/6Rz9dgpSFN #trumpcrimefamily #donaldtrump #trump",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:07:02Z,1596838002881286100,1596838002881286145,"Oh the next couple of years are going to be so fun to watch. GOP infighting and people turning their back on TFG
https://t.co/DhpBGvAStP",FALSE,136,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,4,FALSE,FALSE,FALSE,en,NA,NA,,"Oh the next couple of years are going to be so fun to watch. GOP infighting and people turning their back on TFG
https://t.co/DhpBGvAStP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:04:54Z,1596837465687724e3,1596837465687724034,Trump Didn’t Clear the 2024 Field. His Campaign Is Smiling. https://t.co/wXCrphIJ8o via @thedailybeast,FALSE,102,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,Trump Didn’t Clear the 2024 Field. His Campaign Is Smiling. https://t.co/wXCrphIJ8o via @thedailybeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:01:11Z,1596836530303008800,1596836530303008768,"Former national security adviser @AmbJohnBolton brands @realDonaldTrump as 'old and tired' 

https://t.co/sNQ5IZBDiD",FALSE,116,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,1,FALSE,FALSE,FALSE,en,NA,NA,,"Former national security adviser @AmbJohnBolton brands @realDonaldTrump as 'old and tired' 

https://t.co/sNQ5IZBDiD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T12:00:11Z,1596836278938615800,1596836278938615810,Many of Donald Trump's legal problems are coming to an end as he launches his 3rd presidential run — but the biggest risks remain https://t.co/brPdaPMkMy,FALSE,153,,,"<a href=""http://www.businessinsider.com"" rel=""nofollow"">Business Insider Login</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,1,FALSE,FALSE,FALSE,en,NA,NA,,Many of Donald Trump's legal problems are coming to an end as he launches his 3rd presidential run — but the biggest risks remain https://t.co/brPdaPMkMy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T11:55:33Z,1596835113509081e3,1596835113509081088,"@DomestikTerror @dedkobrez .

   ""If I lose to him, you'll never see me again.""

 - D.Trump 9/19/20        

Trump announces he's running for president again in 2024

Typical fascist.

https://t.co/BrH3FI5BE6",FALSE,208,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1596834742581842e3,1596834742581841920,316657043,316657043,DomestikTerror,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"@DomestikTerror @dedkobrez .

   ""If I lose to him, you'll never see me again.""

 - D.Trump 9/19/20        

Trump announces he's running for president again in 2024

Typical fascist.

https://t.co/BrH3FI5BE6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T11:51:16Z,1596834036416405500,1596834036416405504,We want Donald J Trump for 2024 we want Ron DeSantis for 28 we're trying to keep it Republican be smart people https://t.co/IYfgDrsfib,FALSE,110,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,1596832159142391800,1596832159142391808,,We want Donald J Trump for 2024 we want Ron DeSantis for 28 we're trying to keep it Republican be smart people https://t.co/IYfgDrsfib,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T11:47:32Z,1596833095231021e3,1596833095231021056,"He is seen as the arch-rival of the former president Donald Trump, who began his campaign for re-election this month, seeking the Republican party nomination. DeSantis has yet to announce his intentions for 2024 https://t.co/BfnsN2kLmW",FALSE,211,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1596833089669730300,1596833089669730304,6107422,6107422,thetimes,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"He is seen as the arch-rival of the former president Donald Trump, who began his campaign for re-election this month, seeking the Republican party nomination. DeSantis has yet to announce his intentions for 2024 https://t.co/BfnsN2kLmW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T11:47:03Z,1596832976519692300,1596832976519692288,"For crying out loud. After bashing Trump for having Fuentes anywhere near Mar-a-Lago, Newsweek suddenly wants us to care what Fuentes thinks about Trump running. I have ever given a damn what Fuentes thinks about anything, and I'm not going to start now. https://t.co/EzvwwsuXoZ",FALSE,278,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,13,FALSE,FALSE,FALSE,en,NA,NA,,"For crying out loud. After bashing Trump for having Fuentes anywhere near Mar-a-Lago, Newsweek suddenly wants us to care what Fuentes thinks about Trump running. I have ever given a damn what Fuentes thinks about anything, and I'm not going to start now. https://t.co/EzvwwsuXoZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2022-11-27T11:42:14Z,1596831761144885200,1596831761144885249,@CynthiaGayle9 @CynThuotte @dbongino I can't wait to cast my vote for Donald Trump as President of the US in 2024.,FALSE,114,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1596547341351235600,1596547341351235584,1500333097547710500,1500333097547710464,CynthiaGayle9,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@CynthiaGayle9 @CynThuotte @dbongino I can't wait to cast my vote for Donald Trump as President of the US in 2024.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
